customer_id,product_category,coupon_type,region,order_date,order_amount,discount_amount,final_amount,year,month,units_sold,customer_income,coupon_used,discount_percentage,savings_per_unit,sales_category,month_name
4487,Beauty,Buy1Get1,Central,2022-01-30,3017,170,2847,2022,1,2,57133,1,5.63,85.0,Low,January
2631,Electronics,Buy1Get1,West,2023-12-31,5150,1813,3337,2023,12,6,176711,1,35.2,302.17,Low,December
4810,Books,Buy1Get1,Central,2023-02-26,3039,650,2389,2023,2,2,90398,1,21.39,325.0,Low,February
2914,Toys,Free Shipping,Central,2022-08-19,14533,4537,9996,2022,8,2,131954,1,31.22,2268.5,Medium,August
4110,Beauty,Buy1Get1,East,2022-12-25,7691,4761,2930,2022,12,9,43905,1,61.9,529.0,Low,December
1813,Books,Buy1Get1,North,2022-06-11,8214,1987,6227,2022,6,1,82246,1,24.19,1987.0,Medium,June
1028,Home & Kitchen,Free Shipping,West,2023-12-30,7891,226,7665,2023,12,3,56136,1,2.86,75.33,Medium,December
1957,Groceries,Percentage,South,2022-08-16,642,2842,0,2022,8,9,108100,1,442.68,315.78,,August
3032,Groceries,Flat,South,2024-04-24,16220,853,15367,2024,4,8,45831,1,5.26,106.62,High,April
1476,Electronics,Percentage,North,2022-08-09,9613,3793,5820,2022,8,7,136420,1,39.46,541.86,Medium,August
1317,Groceries,Flat,North,2024-01-16,16009,3761,12248,2024,1,10,139015,1,23.49,376.1,Medium,January
1244,Beauty,Flat,East,2022-03-14,11841,1520,10321,2022,3,6,193634,1,12.84,253.33,Medium,March
1747,Electronics,Buy1Get1,South,2023-02-03,10832,2655,8177,2023,2,8,115799,1,24.51,331.88,Medium,February
1696,Toys,Buy1Get1,West,2022-04-05,14579,4341,10238,2022,4,8,112158,0,29.78,542.62,Medium,April
1271,Home & Kitchen,Free Shipping,North,2023-04-20,12895,823,12072,2023,4,9,78724,1,6.38,91.44,Medium,April
4511,Electronics,Percentage,North,2022-04-05,1094,1877,0,2022,4,5,144855,1,171.57,375.4,,April
2771,Toys,Percentage,North,2024-06-24,12294,3167,9127,2024,6,2,76250,1,25.76,1583.5,Medium,June
2262,Electronics,Flat,West,2024-01-25,2453,4631,0,2024,1,2,195385,1,188.79,2315.5,,January
3424,Clothing,Buy1Get1,South,2024-06-03,2210,1866,344,2024,6,1,96301,1,84.43,1866.0,Low,June
1265,Clothing,Buy1Get1,West,2024-03-15,13874,4302,9572,2024,3,3,182744,1,31.01,1434.0,Medium,March
3973,Electronics,Percentage,West,2024-02-14,7197,3739,3458,2024,2,7,189272,1,51.95,534.14,Low,February
1920,Books,Free Shipping,East,2022-05-04,10952,4054,6898,2022,5,9,178526,1,37.02,450.44,Medium,May
4430,Groceries,Buy1Get1,North,2024-03-10,11238,2606,8632,2024,3,2,41667,1,23.19,1303.0,Medium,March
1339,Clothing,Free Shipping,South,2023-05-15,9437,4763,4674,2023,5,9,142304,1,50.47,529.22,Low,May
1388,Books,Percentage,East,2024-02-18,5033,2085,2948,2024,2,2,56697,1,41.43,1042.5,Low,February
3624,Books,Percentage,East,2023-09-13,15234,4400,10834,2023,9,9,173513,1,28.88,488.89,Medium,September
4760,Home & Kitchen,Free Shipping,Central,2024-05-09,3134,2999,135,2024,5,7,119710,1,95.69,428.43,Low,May
3050,Toys,Buy1Get1,North,2022-02-17,12771,3990,8781,2022,2,6,190986,1,31.24,665.0,Medium,February
4500,Beauty,Percentage,South,2024-03-23,571,2972,0,2024,3,7,196244,1,520.49,424.57,,March
2165,Clothing,Flat,South,2022-04-05,15586,4765,10821,2022,4,8,161551,1,30.57,595.62,Medium,April
1375,Electronics,Percentage,South,2023-04-22,7198,1262,5936,2023,4,2,22667,1,17.53,631.0,Medium,April
4741,Groceries,Buy1Get1,North,2022-02-02,14664,2711,11953,2022,2,8,177117,1,18.49,338.88,Medium,February
3033,Beauty,Flat,South,2022-04-28,17987,1987,16000,2022,4,6,20338,1,11.05,331.17,High,April
3371,Toys,Percentage,West,2023-10-06,16457,2424,14033,2023,10,1,119790,1,14.73,2424.0,Medium,October
1145,Books,Buy1Get1,West,2022-09-08,13606,275,13331,2022,9,2,150014,1,2.02,137.5,Medium,September
2981,Toys,Buy1Get1,North,2022-10-30,10912,2675,8237,2022,10,8,87776,1,24.51,334.38,Medium,October
1292,Clothing,Percentage,South,2022-05-02,17591,1856,15735,2022,5,3,28262,1,10.55,618.67,High,May
4736,Toys,Buy1Get1,Central,2022-08-06,867,198,669,2022,8,6,118035,1,22.84,33.0,Low,August
1431,Toys,Free Shipping,Central,2022-02-22,16525,4203,12322,2022,2,2,176849,1,25.43,2101.5,Medium,February
1704,Groceries,Flat,Central,2022-05-06,1646,4960,0,2022,5,9,67654,1,301.34,551.11,,May
3996,Books,Free Shipping,West,2022-06-08,16090,3486,12604,2022,6,7,145300,1,21.67,498.0,Medium,June
2998,Groceries,Percentage,Central,2023-11-02,4568,47,4521,2023,11,2,166181,1,1.03,23.5,Low,November
3632,Groceries,Free Shipping,South,2024-03-05,5517,2764,2753,2024,3,8,80926,1,50.1,345.5,Low,March
1398,Electronics,Percentage,South,2023-08-24,3229,73,3156,2023,8,9,138469,1,2.26,8.11,Low,August
3864,Toys,Percentage,Central,2022-06-25,8432,340,8092,2022,6,10,109475,1,4.03,34.0,Medium,June
4960,Toys,Buy1Get1,East,2022-10-19,13225,3650,9575,2022,10,1,160753,1,27.6,3650.0,Medium,October
4415,Toys,Buy1Get1,Central,2022-06-08,17361,3325,14036,2022,6,4,50313,1,19.15,831.25,Medium,June
1963,Home & Kitchen,Percentage,East,2023-05-06,9227,3844,5383,2023,5,1,54517,1,41.66,3844.0,Medium,May
4211,Groceries,Flat,North,2024-01-31,4689,351,4338,2024,1,2,140606,1,7.49,175.5,Low,January
3234,Beauty,Flat,North,2022-12-23,13315,1737,11578,2022,12,10,39966,1,13.05,173.7,Medium,December
3041,Clothing,Flat,South,2023-09-26,6470,3563,2907,2023,9,5,137183,1,55.07,712.6,Low,September
2828,Books,Free Shipping,West,2022-08-25,14431,336,14095,2022,8,7,145984,1,2.33,48.0,Medium,August
3108,Beauty,Percentage,South,2023-03-04,9228,3571,5657,2023,3,6,113124,1,38.7,595.17,Medium,March
1938,Books,Buy1Get1,South,2022-05-05,8916,2928,5988,2022,5,7,127422,1,32.84,418.29,Medium,May
4451,Electronics,Free Shipping,West,2022-11-11,9643,2937,6706,2022,11,6,145154,1,30.46,489.5,Medium,November
1709,Electronics,Free Shipping,South,2022-10-06,7888,4336,3552,2022,10,5,91579,1,54.97,867.2,Low,October
1806,Books,Buy1Get1,West,2024-05-16,4441,1382,3059,2024,5,2,20191,1,31.12,691.0,Low,May
2463,Toys,Percentage,South,2024-04-15,9126,167,8959,2024,4,4,73597,1,1.83,41.75,Medium,April
4390,Beauty,Free Shipping,North,2023-08-27,14411,1752,12659,2023,8,2,30422,1,12.16,876.0,Medium,August
2325,Toys,Percentage,East,2022-04-15,16752,2648,14104,2022,4,5,96219,1,15.81,529.6,Medium,April
4415,Home & Kitchen,Percentage,South,2022-02-11,14049,4593,9456,2022,2,9,86519,1,32.69,510.33,Medium,February
1010,Electronics,Percentage,East,2023-02-01,9540,4038,5502,2023,2,9,101933,1,42.33,448.67,Medium,February
2085,Electronics,Buy1Get1,Central,2023-10-03,8691,1229,7462,2023,10,4,174654,1,14.14,307.25,Medium,October
2868,Beauty,Percentage,South,2023-04-05,11713,189,11524,2023,4,8,170316,1,1.61,23.62,Medium,April
3273,Electronics,Free Shipping,North,2023-05-06,5233,1587,3646,2023,5,7,80046,1,30.33,226.71,Low,May
4224,Home & Kitchen,Buy1Get1,West,2023-07-19,721,4416,0,2023,7,7,188991,1,612.48,630.86,,July
4782,Home & Kitchen,Buy1Get1,North,2022-06-17,13456,3455,10001,2022,6,5,146631,1,25.68,691.0,Medium,June
3611,Home & Kitchen,Free Shipping,East,2023-08-25,11976,1897,10079,2023,8,6,150173,1,15.84,316.17,Medium,August
1771,Clothing,Buy1Get1,West,2024-01-29,12993,4072,8921,2024,1,4,110373,1,31.34,1018.0,Medium,January
2594,Home & Kitchen,Free Shipping,North,2022-06-23,9044,3055,5989,2022,6,8,98939,1,33.78,381.88,Medium,June
2607,Home & Kitchen,Flat,North,2023-01-07,3501,3268,233,2023,1,6,61197,0,93.34,544.67,Low,January
4731,Clothing,Free Shipping,North,2023-08-22,18863,3893,14970,2023,8,1,189247,1,20.64,3893.0,Medium,August
4932,Toys,Buy1Get1,West,2024-05-30,10014,2211,7803,2024,5,5,135151,1,22.08,442.2,Medium,May
4646,Groceries,Free Shipping,North,2022-05-30,1881,542,1339,2022,5,9,25093,1,28.81,60.22,Low,May
2333,Electronics,Flat,North,2022-09-06,13316,3572,9744,2022,9,5,71707,1,26.82,714.4,Medium,September
1884,Home & Kitchen,Percentage,East,2023-09-19,291,2726,0,2023,9,10,23453,1,936.77,272.6,,September
4314,Electronics,Percentage,North,2022-06-29,3906,2552,1354,2022,6,8,134979,1,65.34,319.0,Low,June
4564,Beauty,Percentage,North,2022-04-30,16347,841,15506,2022,4,1,79411,1,5.14,841.0,High,April
2389,Electronics,Buy1Get1,Central,2022-01-28,1160,3528,0,2022,1,8,132305,1,304.14,441.0,,January
4401,Books,Flat,West,2024-03-31,1043,214,829,2024,3,4,87027,1,20.52,53.5,Low,March
4178,Toys,Free Shipping,Central,2022-04-27,16802,485,16317,2022,4,6,98649,1,2.89,80.83,High,April
1225,Clothing,Free Shipping,East,2023-12-04,9095,3045,6050,2023,12,6,77187,1,33.48,507.5,Medium,December
1824,Electronics,Free Shipping,Central,2023-10-19,446,3167,0,2023,10,9,82282,1,710.09,351.89,,October
3265,Electronics,Free Shipping,South,2024-04-11,13451,2557,10894,2024,4,3,105797,1,19.01,852.33,Medium,April
1936,Electronics,Buy1Get1,West,2022-09-19,12429,119,12310,2022,9,2,107952,1,0.96,59.5,Medium,September
3800,Groceries,Buy1Get1,North,2023-10-16,5309,135,5174,2023,10,8,27877,1,2.54,16.88,Medium,October
3553,Groceries,Flat,Central,2023-09-18,12351,4495,7856,2023,9,3,68915,1,36.39,1498.33,Medium,September
3306,Beauty,Free Shipping,Central,2024-06-14,13597,2891,10706,2024,6,9,101933,1,21.26,321.22,Medium,June
2911,Clothing,Percentage,North,2024-02-24,6525,2130,4395,2024,2,5,163744,1,32.64,426.0,Low,February
4845,Electronics,Buy1Get1,North,2022-02-07,10250,1291,8959,2022,2,5,77896,1,12.6,258.2,Medium,February
4588,Electronics,Flat,East,2022-07-16,2112,2710,0,2022,7,8,194548,1,128.31,338.75,,July
2796,Electronics,Flat,Central,2023-06-09,4421,1454,2967,2023,6,6,61162,1,32.89,242.33,Low,June
1053,Electronics,Buy1Get1,Central,2023-09-16,7574,1922,5652,2023,9,6,94103,1,25.38,320.33,Medium,September
4118,Groceries,Percentage,South,2023-03-13,466,3043,0,2023,3,6,33343,0,653.0,507.17,,March
1726,Toys,Percentage,South,2023-10-11,14889,2795,12094,2023,10,7,156425,1,18.77,399.29,Medium,October
3736,Toys,Free Shipping,Central,2023-11-15,14110,2613,11497,2023,11,1,63752,1,18.52,2613.0,Medium,November
2544,Beauty,Buy1Get1,South,2023-10-01,18115,4959,13156,2023,10,5,127722,1,27.38,991.8,Medium,October
4170,Books,Percentage,Central,2024-05-23,10398,4413,5985,2024,5,9,187994,1,42.44,490.33,Medium,May
2043,Home & Kitchen,Buy1Get1,West,2023-02-14,4764,4411,353,2023,2,6,64836,1,92.59,735.17,Low,February
2913,Clothing,Flat,East,2022-11-29,4428,3618,810,2022,11,6,42262,1,81.71,603.0,Low,November
2776,Toys,Flat,South,2023-06-15,7355,4230,3125,2023,6,9,190057,1,57.51,470.0,Low,June
2596,Books,Flat,Central,2023-04-10,15384,4067,11317,2023,4,5,168010,1,26.44,813.4,Medium,April
2914,Electronics,Buy1Get1,South,2023-12-21,517,2946,0,2023,12,6,62688,1,569.83,491.0,,December
4561,Toys,Free Shipping,East,2022-06-07,910,3233,0,2022,6,8,139252,1,355.27,404.12,,June
3466,Beauty,Free Shipping,West,2022-06-09,11588,2686,8902,2022,6,9,144660,1,23.18,298.44,Medium,June
3737,Home & Kitchen,Percentage,North,2022-11-30,8842,1846,6996,2022,11,2,37936,1,20.88,923.0,Medium,November
1849,Toys,Buy1Get1,North,2024-01-22,18327,1045,17282,2024,1,9,20952,1,5.7,116.11,High,January
3109,Beauty,Free Shipping,South,2023-01-11,1523,805,718,2023,1,2,51564,1,52.86,402.5,Low,January
4216,Groceries,Buy1Get1,Central,2022-03-20,11952,4150,7802,2022,3,1,67551,1,34.72,4150.0,Medium,March
3263,Home & Kitchen,Free Shipping,East,2024-04-23,19264,1820,17444,2024,4,4,54172,1,9.45,455.0,High,April
1002,Beauty,Flat,West,2024-05-18,4437,3309,1128,2024,5,9,34197,1,74.58,367.67,Low,May
1159,Books,Flat,West,2024-04-22,3251,380,2871,2024,4,3,70818,0,11.69,126.67,Low,April
4810,Toys,Percentage,West,2022-07-16,10743,4409,6334,2022,7,6,57051,1,41.04,734.83,Medium,July
1780,Groceries,Flat,North,2022-04-30,19288,3417,15871,2022,4,9,56634,1,17.72,379.67,High,April
4191,Books,Free Shipping,East,2024-01-30,5875,1246,4629,2024,1,4,30876,1,21.21,311.5,Low,January
1892,Beauty,Percentage,North,2023-10-13,6987,2660,4327,2023,10,6,26844,1,38.07,443.33,Low,October
3030,Beauty,Percentage,South,2022-08-14,2840,3669,0,2022,8,3,188012,1,129.19,1223.0,,August
4160,Books,Flat,West,2023-08-18,12517,4376,8141,2023,8,6,171761,1,34.96,729.33,Medium,August
3376,Toys,Buy1Get1,East,2023-02-14,11840,3223,8617,2023,2,8,104234,1,27.22,402.88,Medium,February
1579,Home & Kitchen,Flat,West,2023-06-22,7576,1820,5756,2023,6,7,143803,1,24.02,260.0,Medium,June
2933,Groceries,Flat,North,2023-10-02,8338,3416,4922,2023,10,10,49122,1,40.97,341.6,Low,October
2380,Electronics,Percentage,North,2024-01-05,5562,1436,4126,2024,1,1,42248,1,25.82,1436.0,Low,January
4681,Clothing,Flat,North,2022-12-05,894,4517,0,2022,12,3,53231,1,505.26,1505.67,,December
2290,Home & Kitchen,Free Shipping,West,2023-07-10,10585,355,10230,2023,7,9,23921,1,3.35,39.44,Medium,July
2640,Groceries,Percentage,East,2023-08-19,15401,3029,12372,2023,8,2,102282,1,19.67,1514.5,Medium,August
1951,Books,Flat,East,2023-06-21,1968,1981,0,2023,6,6,175587,1,100.66,330.17,,June
4394,Beauty,Buy1Get1,South,2022-08-08,12816,863,11953,2022,8,10,44332,1,6.73,86.3,Medium,August
3682,Books,Free Shipping,West,2022-10-20,371,1660,0,2022,10,4,164784,1,447.44,415.0,,October
1987,Groceries,Buy1Get1,South,2022-07-23,2949,4160,0,2022,7,3,121507,1,141.06,1386.67,,July
4612,Books,Free Shipping,South,2024-05-29,3302,1144,2158,2024,5,8,163008,1,34.65,143.0,Low,May
4720,Books,Buy1Get1,South,2023-12-06,17204,4731,12473,2023,12,9,66973,1,27.5,525.67,Medium,December
2218,Clothing,Flat,South,2023-05-29,14807,2329,12478,2023,5,1,80618,1,15.73,2329.0,Medium,May
1920,Toys,Free Shipping,North,2022-07-21,5414,784,4630,2022,7,3,20408,1,14.48,261.33,Low,July
3785,Clothing,Percentage,South,2024-05-15,276,1720,0,2024,5,2,28211,1,623.19,860.0,,May
2355,Electronics,Percentage,East,2022-02-01,18782,2359,16423,2022,2,9,90622,1,12.56,262.11,High,February
1169,Electronics,Buy1Get1,South,2022-03-30,4437,3747,690,2022,3,1,44842,0,84.45,3747.0,Low,March
1520,Clothing,Buy1Get1,North,2022-07-21,6227,4649,1578,2022,7,10,160191,1,74.66,464.9,Low,July
2486,Home & Kitchen,Buy1Get1,Central,2023-11-21,13441,1112,12329,2023,11,4,86666,1,8.27,278.0,Medium,November
1039,Home & Kitchen,Free Shipping,Central,2023-12-06,10567,1624,8943,2023,12,4,80820,1,15.37,406.0,Medium,December
2560,Books,Percentage,Central,2023-11-03,15231,1289,13942,2023,11,3,165646,1,8.46,429.67,Medium,November
4332,Books,Flat,West,2022-10-20,2744,4690,0,2022,10,5,172050,1,170.92,938.0,,October
2418,Beauty,Free Shipping,East,2023-12-17,16571,4352,12219,2023,12,10,43636,1,26.26,435.2,Medium,December
1954,Electronics,Buy1Get1,North,2024-01-23,3057,3422,0,2024,1,5,109565,1,111.94,684.4,,January
4297,Beauty,Percentage,Central,2022-04-25,1753,550,1203,2022,4,5,112989,1,31.37,110.0,Low,April
1983,Electronics,Buy1Get1,North,2023-12-23,6474,2810,3664,2023,12,10,75795,1,43.4,281.0,Low,December
4195,Clothing,Flat,North,2022-08-10,12756,2532,10224,2022,8,6,114524,1,19.85,422.0,Medium,August
1974,Home & Kitchen,Flat,West,2024-06-27,9353,1272,8081,2024,6,2,58062,1,13.6,636.0,Medium,June
1037,Books,Percentage,Central,2022-07-01,1827,3961,0,2022,7,8,35812,1,216.8,495.12,,July
3375,Home & Kitchen,Free Shipping,South,2024-02-10,11723,2449,9274,2024,2,3,124855,1,20.89,816.33,Medium,February
2274,Clothing,Flat,North,2023-04-14,1274,4242,0,2023,4,1,109037,1,332.97,4242.0,,April
4972,Beauty,Flat,Central,2023-03-02,19788,677,19111,2023,3,5,145386,1,3.42,135.4,High,March
2199,Beauty,Flat,North,2023-07-06,14190,1884,12306,2023,7,4,170190,1,13.28,471.0,Medium,July
2625,Groceries,Flat,West,2024-04-21,17612,1188,16424,2024,4,10,116970,1,6.75,118.8,High,April
1913,Books,Buy1Get1,West,2024-04-13,17231,2620,14611,2024,4,10,173879,1,15.21,262.0,Medium,April
1453,Books,Buy1Get1,South,2022-03-01,13225,2506,10719,2022,3,3,36747,1,18.95,835.33,Medium,March
1036,Books,Free Shipping,West,2023-04-30,15037,2475,12562,2023,4,1,154183,1,16.46,2475.0,Medium,April
4387,Electronics,Percentage,Central,2022-01-11,5503,2863,2640,2022,1,2,128541,1,52.03,1431.5,Low,January
2711,Beauty,Percentage,West,2023-09-24,14944,1750,13194,2023,9,9,74286,1,11.71,194.44,Medium,September
4020,Clothing,Percentage,South,2023-01-20,19746,3831,15915,2023,1,2,168635,1,19.4,1915.5,High,January
1795,Beauty,Flat,East,2023-02-14,13947,4062,9885,2023,2,5,118319,0,29.12,812.4,Medium,February
1972,Home & Kitchen,Buy1Get1,North,2022-02-11,13307,3258,10049,2022,2,10,179710,1,24.48,325.8,Medium,February
1592,Electronics,Buy1Get1,North,2023-12-03,17486,2709,14777,2023,12,4,107657,0,15.49,677.25,Medium,December
2137,Books,Free Shipping,Central,2022-05-03,9895,3353,6542,2022,5,3,95799,1,33.89,1117.67,Medium,May
4111,Toys,Percentage,South,2023-12-02,5276,3352,1924,2023,12,10,191219,1,63.53,335.2,Low,December
2324,Groceries,Buy1Get1,South,2022-09-09,11254,1218,10036,2022,9,5,81614,1,10.82,243.6,Medium,September
3271,Electronics,Free Shipping,South,2023-08-27,3097,1400,1697,2023,8,7,57643,1,45.21,200.0,Low,August
1317,Home & Kitchen,Percentage,North,2023-04-29,9737,4885,4852,2023,4,9,58180,1,50.17,542.78,Low,April
3396,Books,Flat,West,2022-08-01,8881,1210,7671,2022,8,4,98104,1,13.62,302.5,Medium,August
3162,Home & Kitchen,Buy1Get1,North,2024-04-09,8051,1362,6689,2024,4,9,51259,1,16.92,151.33,Medium,April
3745,Home & Kitchen,Buy1Get1,North,2023-12-15,14785,1674,13111,2023,12,9,177618,1,11.32,186.0,Medium,December
2346,Books,Percentage,North,2022-09-25,7428,4773,2655,2022,9,8,64964,1,64.26,596.62,Low,September
2591,Home & Kitchen,Flat,West,2023-10-29,14470,3426,11044,2023,10,7,195663,1,23.68,489.43,Medium,October
4111,Clothing,Flat,East,2023-12-08,15555,1008,14547,2023,12,3,71732,1,6.48,336.0,Medium,December
2889,Groceries,Buy1Get1,Central,2023-06-24,5795,3565,2230,2023,6,9,58450,1,61.52,396.11,Low,June
3087,Toys,Percentage,East,2023-12-07,15997,3236,12761,2023,12,1,39880,1,20.23,3236.0,Medium,December
4930,Home & Kitchen,Free Shipping,East,2024-01-05,11123,1097,10026,2024,1,2,50791,1,9.86,548.5,Medium,January
2996,Home & Kitchen,Buy1Get1,North,2023-09-11,9799,141,9658,2023,9,10,88814,1,1.44,14.1,Medium,September
2772,Beauty,Flat,East,2023-10-23,6662,3215,3447,2023,10,7,43200,1,48.26,459.29,Low,October
2312,Groceries,Free Shipping,North,2022-05-15,13507,2234,11273,2022,5,8,58840,0,16.54,279.25,Medium,May
2285,Electronics,Percentage,North,2023-05-13,6568,3011,3557,2023,5,10,80999,0,45.84,301.1,Low,May
1215,Groceries,Flat,Central,2023-08-30,9606,853,8753,2023,8,9,125861,1,8.88,94.78,Medium,August
4218,Groceries,Free Shipping,South,2024-02-21,4142,1698,2444,2024,2,9,179198,1,40.99,188.67,Low,February
3383,Books,Buy1Get1,North,2024-06-04,2000,2089,0,2024,6,2,71105,1,104.45,1044.5,,June
4239,Books,Flat,East,2022-05-06,14614,1904,12710,2022,5,2,171421,1,13.03,952.0,Medium,May
3139,Books,Percentage,Central,2022-12-25,10461,4076,6385,2022,12,8,20873,1,38.96,509.5,Medium,December
3400,Toys,Flat,East,2023-05-18,2577,1982,595,2023,5,5,197800,1,76.91,396.4,Low,May
3618,Groceries,Buy1Get1,South,2024-04-20,7523,4043,3480,2024,4,3,144330,1,53.74,1347.67,Low,April
4642,Toys,Percentage,West,2022-11-14,18687,427,18260,2022,11,2,77427,1,2.29,213.5,High,November
3863,Home & Kitchen,Buy1Get1,South,2022-01-12,16426,4597,11829,2022,1,1,119464,1,27.99,4597.0,Medium,January
2704,Books,Free Shipping,Central,2023-04-22,1471,2389,0,2023,4,1,89258,1,162.41,2389.0,,April
3828,Home & Kitchen,Flat,South,2022-10-21,5220,2182,3038,2022,10,9,177312,1,41.8,242.44,Low,October
1362,Books,Buy1Get1,South,2023-03-16,12748,2339,10409,2023,3,5,139189,1,18.35,467.8,Medium,March
3604,Clothing,Free Shipping,Central,2024-03-17,634,3259,0,2024,3,3,77280,1,514.04,1086.33,,March
4416,Toys,Percentage,Central,2024-05-03,3971,1912,2059,2024,5,7,182074,1,48.15,273.14,Low,May
2716,Toys,Percentage,East,2023-05-31,15073,2317,12756,2023,5,9,125255,1,15.37,257.44,Medium,May
2193,Electronics,Free Shipping,North,2024-03-26,8926,3858,5068,2024,3,6,75299,0,43.22,643.0,Medium,March
1355,Beauty,Free Shipping,West,2023-01-26,8772,1509,7263,2023,1,7,110184,1,17.2,215.57,Medium,January
1190,Groceries,Percentage,West,2022-11-12,18734,2072,16662,2022,11,8,147822,1,11.06,259.0,High,November
4738,Electronics,Buy1Get1,West,2023-11-11,4324,4029,295,2023,11,4,132849,1,93.18,1007.25,Low,November
3469,Toys,Free Shipping,South,2022-01-08,12317,1920,10397,2022,1,5,167919,1,15.59,384.0,Medium,January
1699,Electronics,Buy1Get1,Central,2023-05-23,5802,1841,3961,2023,5,4,102958,0,31.73,460.25,Low,May
3054,Clothing,Percentage,Central,2022-05-04,15621,2930,12691,2022,5,4,68986,1,18.76,732.5,Medium,May
3180,Beauty,Buy1Get1,Central,2023-01-07,5367,4380,987,2023,1,4,87184,1,81.61,1095.0,Low,January
4818,Toys,Buy1Get1,North,2022-11-10,5686,1292,4394,2022,11,10,58951,1,22.72,129.2,Low,November
1556,Toys,Free Shipping,Central,2022-07-04,17130,1906,15224,2022,7,5,57492,1,11.13,381.2,High,July
1825,Groceries,Buy1Get1,Central,2023-07-01,10143,1852,8291,2023,7,5,94082,1,18.26,370.4,Medium,July
3808,Books,Buy1Get1,South,2023-08-08,5024,2886,2138,2023,8,4,88430,1,57.44,721.5,Low,August
2054,Beauty,Buy1Get1,East,2024-06-01,3315,716,2599,2024,6,6,81723,1,21.6,119.33,Low,June
3582,Clothing,Percentage,West,2023-06-09,418,4856,0,2023,6,4,116847,1,1161.72,1214.0,,June
1425,Home & Kitchen,Percentage,South,2022-02-08,325,2384,0,2022,2,9,169360,1,733.54,264.89,,February
4465,Electronics,Flat,South,2022-03-25,13369,4889,8480,2022,3,2,158503,1,36.57,2444.5,Medium,March
3719,Groceries,Percentage,South,2022-01-21,16525,4234,12291,2022,1,1,179357,1,25.62,4234.0,Medium,January
3410,Toys,Percentage,West,2022-09-10,13890,1789,12101,2022,9,7,185565,1,12.88,255.57,Medium,September
4508,Home & Kitchen,Flat,South,2022-10-30,12806,2861,9945,2022,10,4,85722,1,22.34,715.25,Medium,October
4741,Clothing,Flat,East,2022-09-15,9615,2269,7346,2022,9,8,27137,1,23.6,283.62,Medium,September
